"","Código","Companhia","Ano","Dummy"
"3219",495,"FERREIRA GOMES ENERGIA S.A.","2016",0
"3220",495,"FERREIRA GOMES ENERGIA S.A.","2015",0
"3221",495,"FERREIRA GOMES ENERGIA S.A.","2014",0
"3222",495,"FERREIRA GOMES ENERGIA S.A.","2013",0
"3223",495,"FERREIRA GOMES ENERGIA S.A.","2012",0
"3224",495,"FERREIRA GOMES ENERGIA S.A.","2011",0
"3225",496,"NORTEC QUIMICA S.A.","2017",0
"3226",496,"NORTEC QUIMICA S.A.","2016",0
"3227",496,"NORTEC QUIMICA S.A.","2015",0
"3228",496,"NORTEC QUIMICA S.A.","2014",0
"3229",496,"NORTEC QUIMICA S.A.","2013",0
"3230",496,"NORTEC QUIMICA S.A.","2012",0
"3231",496,"NORTEC QUIMICA S.A.","2011",0
"3232",497,"LIGHT ENERGIA S.A.","2017",0
"3233",497,"LIGHT ENERGIA S.A.","2016",0
"3234",497,"LIGHT ENERGIA S.A.","2015",0
"3235",497,"LIGHT ENERGIA S.A.","2014",0
"3236",497,"LIGHT ENERGIA S.A.","2013",0
"3237",497,"LIGHT ENERGIA S.A.","2012",0
"3238",497,"LIGHT ENERGIA S.A.","2011",0
"3239",498,"LINX S.A.","2017",0
"3240",498,"LINX S.A.","2016",0
"3241",498,"LINX S.A.","2015",0
"3242",498,"LINX S.A.","2014",0
"3243",498,"LINX S.A.","2013",0
"3244",498,"LINX S.A.","2012",0
"3245",498,"LINX S.A.","2011",0
"3246",499,"TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.","2017",0
"3247",499,"TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.","2016",0
"3248",499,"TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.","2015",0
"3249",499,"TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.","2014",0
"3250",499,"TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.","2013",0
"3251",499,"TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.","2012",0
"3252",499,"TRIÂNGULO DO SOL AUTO-ESTRADAS S.A.","2011",0
"3253",500,"BPMB I PARTICIPAÇÕES S.A.","2014",1
"3254",500,"BPMB I PARTICIPAÇÕES S.A.","2013",0
"3255",501,"BSI CAPITAL SECURITIZADORA S.A.","2017",0
"3256",501,"BSI CAPITAL SECURITIZADORA S.A.","2016",0
"3257",501,"BSI CAPITAL SECURITIZADORA S.A.","2015",0
"3258",501,"BSI CAPITAL SECURITIZADORA S.A.","2014",0
"3259",501,"BSI CAPITAL SECURITIZADORA S.A.","2013",0
"3260",501,"BSI CAPITAL SECURITIZADORA S.A.","2012",0
"3261",502,"SMILES S.A.","2016",0
"3262",502,"SMILES S.A.","2015",0
"3263",502,"SMILES S.A.","2014",0
"3264",502,"SMILES S.A.","2013",0
"3265",502,"SMILES S.A.","2012",0
"3266",503,"BB SEGURIDADE PARTICIPAÇÕES S.A.","2017",0
"3267",503,"BB SEGURIDADE PARTICIPAÇÕES S.A.","2016",0
"3268",503,"BB SEGURIDADE PARTICIPAÇÕES S.A.","2015",0
"3269",503,"BB SEGURIDADE PARTICIPAÇÕES S.A.","2014",0
"3270",503,"BB SEGURIDADE PARTICIPAÇÕES S.A.","2013",0
"3271",503,"BB SEGURIDADE PARTICIPAÇÕES S.A.","2012",0
"3272",504,"RODOVIAS DAS COLINAS S.A.","2017",0
"3273",504,"RODOVIAS DAS COLINAS S.A.","2016",0
"3274",504,"RODOVIAS DAS COLINAS S.A.","2015",0
"3275",504,"RODOVIAS DAS COLINAS S.A.","2014",0
"3276",504,"RODOVIAS DAS COLINAS S.A.","2013",0
"3277",504,"RODOVIAS DAS COLINAS S.A.","2012",0
"3278",505,"ALTUS SISTEMA DE AUTOMAÇÃO S.A.","2016",0
"3279",505,"ALTUS SISTEMA DE AUTOMAÇÃO S.A.","2015",0
"3280",505,"ALTUS SISTEMA DE AUTOMAÇÃO S.A.","2014",0
"3281",505,"ALTUS SISTEMA DE AUTOMAÇÃO S.A.","2013",0
"3282",505,"ALTUS SISTEMA DE AUTOMAÇÃO S.A.","2012",0
"3283",506,"BR TOWERS SPE1 S.A.","2017",0
"3284",506,"BR TOWERS SPE1 S.A.","2016",0
"3285",506,"BR TOWERS SPE1 S.A.","2015",0
"3286",506,"BR TOWERS SPE1 S.A.","2014",0
"3287",506,"BR TOWERS SPE1 S.A.","2013",0
"3288",506,"BR TOWERS SPE1 S.A.","2012",0
"3289",507,"SER EDUCACIONAL S.A.","2017",0
"3290",507,"SER EDUCACIONAL S.A.","2016",0
"3291",507,"SER EDUCACIONAL S.A.","2015",0
"3292",507,"SER EDUCACIONAL S.A.","2014",0
"3293",507,"SER EDUCACIONAL S.A.","2013",0
"3294",508,"RAÍZEN ENERGIA S.A.","2017",0
"3295",508,"RAÍZEN ENERGIA S.A.","2016",0
"3296",508,"RAÍZEN ENERGIA S.A.","2015",0
"3297",508,"RAÍZEN ENERGIA S.A.","2014",0
"3298",508,"RAÍZEN ENERGIA S.A.","2013",0
"3299",509,"ANIMA HOLDING S/A","2017",0
"3300",509,"ANIMA HOLDING S/A","2016",0
"3301",509,"ANIMA HOLDING S/A","2015",0
"3302",509,"ANIMA HOLDING S/A","2014",0
"3303",509,"ANIMA HOLDING S/A","2013",0
"3304",509,"ANIMA HOLDING S/A","2012",0
"3305",510,"AMBEV S.A.","2017",0
"3306",510,"AMBEV S.A.","2016",0
"3307",510,"AMBEV S.A.","2015",0
"3308",510,"AMBEV S.A.","2014",0
"3309",510,"AMBEV S.A.","2013",0
"3310",510,"AMBEV S.A.","2012",0
"3311",511,"LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S.A.","2017",0
"3312",511,"LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S.A.","2016",0
"3313",511,"LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S.A.","2015",0
"3314",511,"LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S.A.","2014",0
"3315",511,"LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S.A.","2013",0
"3316",511,"LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S.A.","2012",0
"3317",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2017",0
"3318",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2016",0
"3319",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2015",0
"3320",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2014",0
"3321",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2013",0
"3322",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2012",0
"3323",514,"QUALITY SOFTWARE S.A.","2017",0
"3324",514,"QUALITY SOFTWARE S.A.","2016",0
"3325",514,"QUALITY SOFTWARE S.A.","2015",0
"3326",514,"QUALITY SOFTWARE S.A.","2014",1
"3327",514,"QUALITY SOFTWARE S.A.","2013",0
"3328",514,"QUALITY SOFTWARE S.A.","2012",0
"3329",515,"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA","2017",0
"3330",515,"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA","2016",0
"3331",515,"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA","2015",0
"3332",515,"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA","2014",0
"3333",515,"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA","2013",0
"3334",515,"CVC BRASIL OPERADORA E AGÊNCIA DE VIAGENS SA","2012",0
"3335",516,"TERMELÉTRICA PERNAMBUCO III S.A.","2016",0
"3336",516,"TERMELÉTRICA PERNAMBUCO III S.A.","2015",1
"3337",516,"TERMELÉTRICA PERNAMBUCO III S.A.","2014",0
"3338",516,"TERMELÉTRICA PERNAMBUCO III S.A.","2013",0
"3339",516,"TERMELÉTRICA PERNAMBUCO III S.A.","2012",0
"3340",517,"SCCI - SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.","2016",0
"3341",517,"SCCI - SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.","2015",0
"3342",517,"SCCI - SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.","2014",0
"3343",517,"SCCI - SECURITIZADORA DE CRÉDITOS IMOBILIÁRIOS S.A.","2013",0
"3344",518,"SANTO ANTONIO ENERGIA S.A.","2017",0
"3345",518,"SANTO ANTONIO ENERGIA S.A.","2016",0
"3346",518,"SANTO ANTONIO ENERGIA S.A.","2015",0
"3347",518,"SANTO ANTONIO ENERGIA S.A.","2014",0
"3348",518,"SANTO ANTONIO ENERGIA S.A.","2013",0
"3349",519,"OMEGA GERAÇÃO S.A.","2017",0
"3350",519,"OMEGA GERAÇÃO S.A.","2016",0
"3351",519,"OMEGA GERAÇÃO S.A.","2015",0
"3352",519,"OMEGA GERAÇÃO S.A.","2014",0
"3353",519,"OMEGA GERAÇÃO S.A.","2013",0
"3354",520,"LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL","2017",0
"3355",520,"LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL","2016",0
"3356",520,"LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL","2015",0
"3357",520,"LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL","2014",0
"3358",520,"LIBRA TERMINAL RIO S.A. - EM RECUPERAÇÃO JUDICIAL","2013",0
"3359",521,"AGUAS GUARIROBA S.A.","2017",0
"3360",521,"AGUAS GUARIROBA S.A.","2016",0
"3361",521,"AGUAS GUARIROBA S.A.","2015",0
"3362",521,"AGUAS GUARIROBA S.A.","2014",0
"3363",521,"AGUAS GUARIROBA S.A.","2013",0
"3364",522,"RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.","2015",0
"3365",522,"RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.","2014",0
"3366",522,"RUMO LOGÍSTICA OPERADORA MULTIMODAL S.A.","2013",0
"3367",523,"PROLAGOS S.A. - CONCESSIONÁRIA DE SERVIÇOS PÚBLICOS DE ÁGUA E ESGOTO","2017",0
"3368",523,"PROLAGOS S.A. - CONCESSIONÁRIA DE SERVIÇOS PÚBLICOS DE ÁGUA E ESGOTO","2016",0
"3369",523,"PROLAGOS S.A. - CONCESSIONÁRIA DE SERVIÇOS PÚBLICOS DE ÁGUA E ESGOTO","2015",0
"3370",523,"PROLAGOS S.A. - CONCESSIONÁRIA DE SERVIÇOS PÚBLICOS DE ÁGUA E ESGOTO","2014",0
"3371",523,"PROLAGOS S.A. - CONCESSIONÁRIA DE SERVIÇOS PÚBLICOS DE ÁGUA E ESGOTO","2013",0
"3372",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2017",0
"3373",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2016",0
"3374",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2015",0
"3375",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2014",0
"3376",525,"COSAN LOGÍSTICA S.A.","2017",0
"3377",525,"COSAN LOGÍSTICA S.A.","2016",0
"3378",525,"COSAN LOGÍSTICA S.A.","2015",0
"3379",525,"COSAN LOGÍSTICA S.A.","2014",0
"3380",525,"COSAN LOGÍSTICA S.A.","2013",0
"3381",526,"DOMMO ENERGIA S.A.","2017",0
"3382",526,"DOMMO ENERGIA S.A.","2014",0
"3383",526,"DOMMO ENERGIA S.A.","2013",0
"3384",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2017",0
"3385",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2016",0
"3386",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2015",0
"3387",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2014",0
"3388",528,"CONC. DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.","2017",0
"3389",528,"CONC. DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.","2016",0
"3390",528,"CONC. DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.","2015",0
"3391",528,"CONC. DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.","2014",0
"3392",528,"CONC. DO AEROPORTO INTERNACIONAL DE GUARULHOS S.A.","2013",0
"3393",529,"PORTO SUDESTE V.M. S.A.","2017",0
"3394",529,"PORTO SUDESTE V.M. S.A.","2016",0
"3395",529,"PORTO SUDESTE V.M. S.A.","2015",0
"3396",529,"PORTO SUDESTE V.M. S.A.","2014",0
"3397",529,"PORTO SUDESTE V.M. S.A.","2013",0
"3398",530,"SALUS INFRAESTRUTURA PORTUÁRIA S.A.","2017",0
"3399",530,"SALUS INFRAESTRUTURA PORTUÁRIA S.A.","2016",0
"3400",530,"SALUS INFRAESTRUTURA PORTUÁRIA S.A.","2015",0
"3401",530,"SALUS INFRAESTRUTURA PORTUÁRIA S.A.","2014",0
"3402",530,"SALUS INFRAESTRUTURA PORTUÁRIA S.A.","2013",0
"3403",531,"INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A.","2017",0
"3404",531,"INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A.","2016",0
"3405",531,"INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A.","2015",0
"3406",531,"INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A.","2014",0
"3407",531,"INTERNATIONAL MEAL COMPANY ALIMENTAÇÃO S.A.","2013",0
"3408",532,"WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.","2017",1
"3409",532,"WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.","2016",1
"3410",532,"WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.","2015",0
"3411",532,"WIZ SOLUÇÕES E CORRETAGEM DE SEGUROS S.A.","2014",0
"3412",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2017",1
"3413",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2016",1
"3414",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2015",1
"3415",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2014",1
"3416",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2017",0
"3417",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2016",0
"3418",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2015",0
"3419",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2014",0
"3420",535,"BR HOME CENTERS S.A.","2017",0
"3421",535,"BR HOME CENTERS S.A.","2016",0
"3422",535,"BR HOME CENTERS S.A.","2015",0
"3423",535,"BR HOME CENTERS S.A.","2014",0
"3424",536,"PRÁTICA PARTICIPAÇÕES S.A.","2016",1
"3425",536,"PRÁTICA PARTICIPAÇÕES S.A.","2015",1
"3426",536,"PRÁTICA PARTICIPAÇÕES S.A.","2014",1
"3427",537,"FORNO DE MINAS ALIMENTOS S.A.","2016",1
"3428",537,"FORNO DE MINAS ALIMENTOS S.A.","2015",1
"3429",537,"FORNO DE MINAS ALIMENTOS S.A.","2014",1
"3430",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2017",1
"3431",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2016",1
"3432",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2015",1
"3433",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2014",1
"3434",539,"REAG SECURITIES - SECURITIZADORA DE CRÉDITOS S/A","2017",0
"3435",539,"REAG SECURITIES - SECURITIZADORA DE CRÉDITOS S/A","2016",0
"3436",539,"REAG SECURITIES - SECURITIZADORA DE CRÉDITOS S/A","2015",0
"3437",539,"REAG SECURITIES - SECURITIZADORA DE CRÉDITOS S/A","2014",0
"3438",540,"BS&C EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2015",1
"3439",540,"BS&C EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2014",1
"3440",541,"COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS","2017",0
"3441",541,"COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS","2016",0
"3442",541,"COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS","2015",0
"3443",541,"COMPANHIA DE SANEAMENTO DO TOCANTINS - SANEATINS","2014",0
"3444",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2017",1
"3445",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2016",1
"3446",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2015",1
"3447",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2014",1
"3448",543,"MOVIDA PARTICIPAÇÕES S.A.","2017",0
"3449",543,"MOVIDA PARTICIPAÇÕES S.A.","2016",0
"3450",543,"MOVIDA PARTICIPAÇÕES S.A.","2015",0
"3451",543,"MOVIDA PARTICIPAÇÕES S.A.","2014",0
"3452",544,"SUGOI INCORPORADORA E CONSTRUTORA S.A.","2017",1
"3453",544,"SUGOI INCORPORADORA E CONSTRUTORA S.A.","2016",1
"3454",544,"SUGOI INCORPORADORA E CONSTRUTORA S.A.","2015",0
"3455",545,"CINESYSTEM S.A.","2017",0
"3456",545,"CINESYSTEM S.A.","2016",0
"3457",545,"CINESYSTEM S.A.","2015",0
"3458",546,"CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.","2017",0
"3459",546,"CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.","2016",0
"3460",547,"VERT COMPANHIA SECURITIZADORA","2017",1
"3461",547,"VERT COMPANHIA SECURITIZADORA","2016",1
"3462",548,"NCF PARTICIPAÇÕES S.A.","2017",0
"3463",548,"NCF PARTICIPAÇÕES S.A.","2016",0
"3464",548,"NCF PARTICIPAÇÕES S.A.","2015",0
"3465",549,"GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.","2017",1
"3466",549,"GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.","2016",1
"3467",549,"GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.","2015",1
"3468",550,"CENTRO DE IMAGEM DIAGNÓSTICOS S.A.","2017",0
"3469",550,"CENTRO DE IMAGEM DIAGNÓSTICOS S.A.","2016",0
"3470",550,"CENTRO DE IMAGEM DIAGNÓSTICOS S.A.","2015",0
"3471",551,"TCP - TERMINAL DE CONTÊINERES DE PARANAGUÁ S.A.","2017",0
"3472",551,"TCP - TERMINAL DE CONTÊINERES DE PARANAGUÁ S.A.","2016",0
"3473",551,"TCP - TERMINAL DE CONTÊINERES DE PARANAGUÁ S.A.","2015",0
"3474",552,"INSTITUTO HERMES PARDINI S/A","2017",0
"3475",552,"INSTITUTO HERMES PARDINI S/A","2016",0
"3476",553,"CONCESSIONÁRIA DA RODOVIA MG-050 S.A.","2017",0
"3477",553,"CONCESSIONÁRIA DA RODOVIA MG-050 S.A.","2016",0
"3478",553,"CONCESSIONÁRIA DA RODOVIA MG-050 S.A.","2015",0
"3479",554,"AZUL S.A.","2017",0
"3480",554,"AZUL S.A.","2016",0
"3481",555,"PACIFIC RDSL PARTICIPAÇÕES S.A.","2017",1
"3482",555,"PACIFIC RDSL PARTICIPAÇÕES S.A.","2016",1
"3483",556,"ATACADÃO S.A.","2017",0
"3484",556,"ATACADÃO S.A.","2016",0
"3485",557,"IRB - BRASIL RESSEGUROS S.A.","2017",0
"3486",557,"IRB - BRASIL RESSEGUROS S.A.","2016",0
"3487",558,"STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS","2017",1
"3488",558,"STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS","2016",1
"3489",559,"CAMIL ALIMENTOS S/A","2017",0
"3490",560,"PRINER SERVIÇOS INDUSTRIAIS S.A.","2017",0
"3491",560,"PRINER SERVIÇOS INDUSTRIAIS S.A.","2016",0
"3492",561,"SMILES FIDELIDADE S.A.","2017",0
"3493",561,"SMILES FIDELIDADE S.A.","2016",0
"3494",562,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.","2017",1
"3495",562,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.","2016",1
"3496",563,"INTER CONSTRUTORA E INCORPORADORA S.A","2017",0
"3497",563,"INTER CONSTRUTORA E INCORPORADORA S.A","2016",0
"3498",564,"CELULOSE IRANI SA","2017",0
"3499",564,"CELULOSE IRANI SA","2016",0
"3500",564,"CELULOSE IRANI SA","2015",0
"3501",564,"CELULOSE IRANI SA","2014",0
"3502",564,"CELULOSE IRANI SA","2013",0
"3503",564,"CELULOSE IRANI SA","2012",0
"3504",564,"CELULOSE IRANI SA","2011",0
"3505",564,"CELULOSE IRANI SA","2010",0
"3506",565,"PETROBRAS DISTRIBUIDORA SA","2017",0
"3507",565,"PETROBRAS DISTRIBUIDORA SA","2016",0
"3508",566,"BK BRASIL OPERAÇÃO E ASSESSORIA A RESTAURANTES S.A.","2017",0
"3509",566,"BK BRASIL OPERAÇÃO E ASSESSORIA A RESTAURANTES S.A.","2016",0
"3510",567,"ENTREVIAS CONCESSIONÁRIA DE RODOVIAS S.A.","2016",0
"3511",568,"FLEX GESTÃO DE RELACIONAMENTO S.A.","2017",0
"3512",568,"FLEX GESTÃO DE RELACIONAMENTO S.A.","2016",0
"3513",569,"CENTRAIS ELETRICAS BRASILEIRAS SA","2017",0
"3514",569,"CENTRAIS ELETRICAS BRASILEIRAS SA","2016",0
"3515",569,"CENTRAIS ELETRICAS BRASILEIRAS SA","2015",0
"3516",569,"CENTRAIS ELETRICAS BRASILEIRAS SA","2014",0
"3517",569,"CENTRAIS ELETRICAS BRASILEIRAS SA","2013",0
"3518",569,"CENTRAIS ELETRICAS BRASILEIRAS SA","2012",0
"3519",569,"CENTRAIS ELETRICAS BRASILEIRAS SA","2011",0
"3520",569,"CENTRAIS ELETRICAS BRASILEIRAS SA","2010",0
"3521",570,"NOTRE DAME INTERMÉDICA PARTICIPAÇÕES S.A.","2017",0
"3522",571,"HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.","2017",0
"3523",572,"BANCO INTER S.A.","2017",0
"3524",575,"EQUATORIAL TRANSMISSORA 8 SPE S.A.","2017",1
"3525",577,"AMALFI EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2017",0
"3526",578,"CIA ENERG MINAS GERAIS - CEMIG","2017",0
"3527",578,"CIA ENERG MINAS GERAIS - CEMIG","2016",0
"3528",578,"CIA ENERG MINAS GERAIS - CEMIG","2015",0
"3529",578,"CIA ENERG MINAS GERAIS - CEMIG","2014",0
"3530",578,"CIA ENERG MINAS GERAIS - CEMIG","2013",0
"3531",578,"CIA ENERG MINAS GERAIS - CEMIG","2012",0
"3532",578,"CIA ENERG MINAS GERAIS - CEMIG","2011",0
"3533",578,"CIA ENERG MINAS GERAIS - CEMIG","2010",0
"3534",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2017",0
"3535",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2016",0
"3536",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2015",0
"3537",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2014",0
"3538",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2013",0
"3539",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2012",0
"3540",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2011",0
"3541",579,"CENTRAIS ELETRICAS DE SANTA CATARINA S.A","2010",0
"3542",581,"CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO","2017",0
"3543",581,"CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO","2016",0
"3544",581,"CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO","2015",0
"3545",581,"CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO","2014",0
"3546",581,"CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO","2013",0
"3547",581,"CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO","2012",0
"3548",581,"CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO","2011",0
"3549",581,"CESP - COMPANHIA ENERGÉTICA DE SÃO PAULO","2010",0
"3550",582,"CIA CACIQUE CAFE SOLUVEL","2013",0
"3551",582,"CIA CACIQUE CAFE SOLUVEL","2012",0
"3552",582,"CIA CACIQUE CAFE SOLUVEL","2011",0
"3553",582,"CIA CACIQUE CAFE SOLUVEL","2010",0
"3554",583,"AMPLA ENERGIA E SERVIÇOS S.A.","2017",0
"3555",583,"AMPLA ENERGIA E SERVIÇOS S.A.","2016",0
"3556",583,"AMPLA ENERGIA E SERVIÇOS S.A.","2015",0
"3557",583,"AMPLA ENERGIA E SERVIÇOS S.A.","2014",0
"3558",583,"AMPLA ENERGIA E SERVIÇOS S.A.","2013",0
"3559",583,"AMPLA ENERGIA E SERVIÇOS S.A.","2012",0
"3560",583,"AMPLA ENERGIA E SERVIÇOS S.A.","2011",0
"3561",583,"AMPLA ENERGIA E SERVIÇOS S.A.","2010",0
"3562",584,"CIA FERRO LIGAS BAHIA FERBASA","2017",0
"3563",584,"CIA FERRO LIGAS BAHIA FERBASA","2016",0
"3564",584,"CIA FERRO LIGAS BAHIA FERBASA","2015",0
"3565",584,"CIA FERRO LIGAS BAHIA FERBASA","2014",0
"3566",584,"CIA FERRO LIGAS BAHIA FERBASA","2013",0
"3567",584,"CIA FERRO LIGAS BAHIA FERBASA","2012",0
"3568",584,"CIA FERRO LIGAS BAHIA FERBASA","2011",0
"3569",584,"CIA FERRO LIGAS BAHIA FERBASA","2010",0
"3570",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2017",0
"3571",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2016",0
"3572",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2015",0
"3573",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2014",0
"3574",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2013",0
"3575",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2012",0
"3576",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2011",0
"3577",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2010",0
"3578",586,"CIA SEGUROS ALIANCA BAHIA","2017",1
"3579",586,"CIA SEGUROS ALIANCA BAHIA","2016",1
"3580",586,"CIA SEGUROS ALIANCA BAHIA","2015",1
"3581",586,"CIA SEGUROS ALIANCA BAHIA","2014",1
"3582",586,"CIA SEGUROS ALIANCA BAHIA","2013",1
"3583",586,"CIA SEGUROS ALIANCA BAHIA","2012",1
"3584",586,"CIA SEGUROS ALIANCA BAHIA","2011",1
"3585",586,"CIA SEGUROS ALIANCA BAHIA","2010",1
"3586",587,"CIA TECIDOS NORTE DE MINAS - COTEMINAS","2017",1
"3587",587,"CIA TECIDOS NORTE DE MINAS - COTEMINAS","2016",1
"3588",587,"CIA TECIDOS NORTE DE MINAS - COTEMINAS","2015",1
"3589",587,"CIA TECIDOS NORTE DE MINAS - COTEMINAS","2014",1
"3590",587,"CIA TECIDOS NORTE DE MINAS - COTEMINAS","2013",1
"3591",587,"CIA TECIDOS NORTE DE MINAS - COTEMINAS","2012",1
"3592",587,"CIA TECIDOS NORTE DE MINAS - COTEMINAS","2011",1
"3593",587,"CIA TECIDOS NORTE DE MINAS - COTEMINAS","2010",1
"3594",588,"CIA DOCAS DE IMBITUBA","2014",0
