"","Codigo","Companhia","Ano","Management.Council","Statutory.Directors","Fiscal.Council"
"364",58,"ELETROPAULO METROPOLITANA EL.S.PAULO S.A","2012",0,33.51,0
"365",58,"ELETROPAULO METROPOLITANA EL.S.PAULO S.A","2011",0,35.07,0
"366",58,"ELETROPAULO METROPOLITANA EL.S.PAULO S.A","2010",0,16.86,0
"367",59,"BRB-BANCO DE BRASILIA SA","2017",0,17.13,0
"368",59,"BRB-BANCO DE BRASILIA SA","2016",0,27.89,0
"369",59,"BRB-BANCO DE BRASILIA SA","2015",0,9.09,0
"370",59,"BRB-BANCO DE BRASILIA SA","2014",0,15.16,0
"371",59,"BRB-BANCO DE BRASILIA SA","2013",0,14.17,0
"372",59,"BRB-BANCO DE BRASILIA SA","2012",0,21.92,0
"373",59,"BRB-BANCO DE BRASILIA SA","2011",0,0,0
"374",59,"BRB-BANCO DE BRASILIA SA","2010",0,0,0
"375",60,"DIBENS LEASING S.A.- ARREND. MERCANTIL","2015",0,0,0
"376",60,"DIBENS LEASING S.A.- ARREND. MERCANTIL","2014",0,0,0
"377",60,"DIBENS LEASING S.A.- ARREND. MERCANTIL","2013",0,0,0
"378",60,"DIBENS LEASING S.A.- ARREND. MERCANTIL","2012",0,0,0
"379",60,"DIBENS LEASING S.A.- ARREND. MERCANTIL","2011",0,0,0
"380",60,"DIBENS LEASING S.A.- ARREND. MERCANTIL","2010",0,0,0
"381",61,"SNB PARTICIPACOES SA","2017",0,0,0
"382",61,"SNB PARTICIPACOES SA","2016",0,0,0
"383",61,"SNB PARTICIPACOES SA","2015",0,0,0
"384",61,"SNB PARTICIPACOES SA","2014",0,0,0
"385",61,"SNB PARTICIPACOES SA","2013",0,0,0
"386",61,"SNB PARTICIPACOES SA","2012",0,0,0
"387",61,"SNB PARTICIPACOES SA","2011",0,0,0
"388",61,"SNB PARTICIPACOES SA","2010",0,0,0
"389",62,"COMPANHIA PARANAENSE DE ENERGIA","2017",0,0,0
"390",62,"COMPANHIA PARANAENSE DE ENERGIA","2016",0,0,0
"391",62,"COMPANHIA PARANAENSE DE ENERGIA","2015",0,0,0
"392",62,"COMPANHIA PARANAENSE DE ENERGIA","2014",0,0,0
"393",62,"COMPANHIA PARANAENSE DE ENERGIA","2013",0,0,0
"394",62,"COMPANHIA PARANAENSE DE ENERGIA","2012",0,0,0
"395",62,"COMPANHIA PARANAENSE DE ENERGIA","2011",0,0,0
"396",62,"COMPANHIA PARANAENSE DE ENERGIA","2010",0,37.03,0
"397",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2017",0,23.2,0
"398",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2016",0,0,0
"399",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2015",0,27.68,0
"400",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2014",0,27.33,0
"401",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2013",0,13.86,0
"402",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2012",0,35.91,0
"403",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2011",0,18.78,0
"404",63,"USINAS SIDERURGICAS DE MINAS GERAIS SA","2010",0,21.71,0
"405",64,"WHIRLPOOL S.A","2017",0,18.98,0
"406",64,"WHIRLPOOL S.A","2016",0,22.23,0
"407",64,"WHIRLPOOL S.A","2015",0,29.65,0
"408",64,"WHIRLPOOL S.A","2014",0,27.37,0
"409",64,"WHIRLPOOL S.A","2013",0,30.66,0
"410",64,"WHIRLPOOL S.A","2012",0,28.27,0
"411",64,"WHIRLPOOL S.A","2011",0,28.8,0
"412",64,"WHIRLPOOL S.A","2010",0,28.11,0
"413",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2017",0,17.75,0
"414",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2016",0,38.71,0
"415",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2015",0,52.77,0
"416",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2014",0,0,0
"417",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2013",0,0,0
"418",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2012",0,24.96,0
"419",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2011",0,21.23,0
"420",65,"CIA ENERGÉTICA DE PERNAMBUCO - CELPE","2010",0,17.33,0
"421",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2017",0,15.52,0
"422",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2016",0,16.6,0
"423",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2015",0,17.39,0
"424",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2014",0,19.32,0
"425",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2013",0,23.34,0
"426",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2012",31.24,27.89,0
"427",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2011",25.68,23.88,0
"428",67,"CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO","2010",0,0,0
"429",68,"COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB","2017",0,0,0
"430",68,"COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB","2016",0,0,0
"431",68,"COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB","2015",0,0,0
"432",68,"COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB","2014",0,0,0
"433",68,"COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB","2013",0,0,0
"434",68,"COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB","2012",0,0,0
"435",68,"COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB","2011",0,0,0
"436",68,"COMPANHIA ENERGÉTICA DE BRASÍLIA - CEB","2010",0,34.81,0
"437",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2017",0,26.94,0
"438",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2016",0,41.6,0
"439",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2015",0,40.79,0
"440",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2014",0,12.29,0
"441",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2013",0,32.84,0
"442",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2012",0,49.78,0
"443",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2011",0,18.35,0
"444",69,"CYRELA BRAZIL REALTY SA EMPRS E PARTS","2010",0,31.51,0
"445",70,"CIA ELETRICIDADE DA BAHIA","2017",0,14.7,0
"446",70,"CIA ELETRICIDADE DA BAHIA","2016",0,27.94,0
"447",70,"CIA ELETRICIDADE DA BAHIA","2015",0,0,0
"448",70,"CIA ELETRICIDADE DA BAHIA","2014",0,0,0
"449",70,"CIA ELETRICIDADE DA BAHIA","2013",0,0,0
"450",70,"CIA ELETRICIDADE DA BAHIA","2012",0,0,0
"451",70,"CIA ELETRICIDADE DA BAHIA","2011",0,0,0
"452",70,"CIA ELETRICIDADE DA BAHIA","2010",0,0,0
"453",71,"VBC ENERGIA SA","2010",0,0,0
"454",72,"M&G POLIÉSTER SA","2013",0,0,0
"455",72,"M&G POLIÉSTER SA","2012",29.96,30.3,0
"456",72,"M&G POLIÉSTER SA","2011",30.18,48.64,0
"457",72,"M&G POLIÉSTER SA","2010",19.19,38.78,0
"458",73,"ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.","2017",25.95,26.29,0
"459",73,"ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.","2016",0,0.21,0
"460",73,"ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.","2015",0,9.7,11.7
"461",73,"ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.","2014",0,22.34,0
"462",73,"ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.","2013",0,25.36,0
"463",73,"ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.","2012",0,0,0
"464",73,"ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.","2011",0,0,0
"465",73,"ENERGISA MATO GROSSO - DISTRIBUIDORA DE ENERGIA S.A.","2010",0,0,0
"466",74,"NEUMARKT TRADE AND FINANCIAL CENTER S/A","2017",0,0,0
"467",74,"NEUMARKT TRADE AND FINANCIAL CENTER S/A","2016",0,0,0
"468",74,"NEUMARKT TRADE AND FINANCIAL CENTER S/A","2015",0,0,0
"469",74,"NEUMARKT TRADE AND FINANCIAL CENTER S/A","2014",0,0,0
"470",74,"NEUMARKT TRADE AND FINANCIAL CENTER S/A","2013",0,67.1,0
"471",74,"NEUMARKT TRADE AND FINANCIAL CENTER S/A","2012",0,68.82,0
"472",74,"NEUMARKT TRADE AND FINANCIAL CENTER S/A","2011",0,67.23,0
"473",74,"NEUMARKT TRADE AND FINANCIAL CENTER S/A","2010",0,0,0
"474",75,"NET SERVIÇOS DE COMUNICAÇÃO S.A.","2013",0,50,0
"475",75,"NET SERVIÇOS DE COMUNICAÇÃO S.A.","2012",0,46.22,0
"476",75,"NET SERVIÇOS DE COMUNICAÇÃO S.A.","2011",0,50,0
"477",75,"NET SERVIÇOS DE COMUNICAÇÃO S.A.","2010",0,50,0
"478",76,"SCHULZ SA","2017",0,50,0
"479",76,"SCHULZ SA","2016",0,50,0
"480",76,"SCHULZ SA","2015",0,50,0
"481",76,"SCHULZ SA","2014",0,0,0
"482",76,"SCHULZ SA","2013",0,29.98,0
"483",76,"SCHULZ SA","2012",0,0,0
"484",76,"SCHULZ SA","2011",0,0,0
"485",76,"SCHULZ SA","2010",0,0,0
"486",78,"CIA HERING","2017",0,17.47,0
"487",78,"CIA HERING","2016",0,0,0
"488",78,"CIA HERING","2015",0,31.85,0
"489",78,"CIA HERING","2014",0,29.71,0
"490",78,"CIA HERING","2013",0,0,0
"491",78,"CIA HERING","2012",0,0,0
"492",78,"CIA HERING","2011",0,30.5,0
"493",78,"CIA HERING","2010",18.94,23.73,0
"494",80,"CIMS SA","2012",0,25.68,0
"495",80,"CIMS SA","2011",0,25.07,0
"496",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2017",0,38,0
"497",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2016",0,27.59,0
"498",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2015",0,43.84,0
"499",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2014",0,44.52,0
"500",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2013",0,0,0
"501",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2012",0,0,0
"502",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2011",0,0,0
"503",81,"COMPANHIA BRASILEIRA DE DISTRIBUIÇÃO","2010",0,0,0
"504",82,"HAUSCENTER SA","2017",0,0,0
"505",82,"HAUSCENTER SA","2016",0,0,0
"506",82,"HAUSCENTER SA","2015",0,0,0
"507",82,"HAUSCENTER SA","2014",0,34.94,0
"508",82,"HAUSCENTER SA","2013",0,26.41,0
"509",82,"HAUSCENTER SA","2012",0,47.59,0
"510",82,"HAUSCENTER SA","2011",0,40.42,0
"511",82,"HAUSCENTER SA","2010",0,25.65,0
"512",83,"CIA ENERG CEARA - COELCE","2017",0,28.68,0
"513",83,"CIA ENERG CEARA - COELCE","2016",0,28.58,0
"514",83,"CIA ENERG CEARA - COELCE","2015",0,35.24,0
"515",83,"CIA ENERG CEARA - COELCE","2014",0,0,0
"516",83,"CIA ENERG CEARA - COELCE","2013",0,0,0
"517",83,"CIA ENERG CEARA - COELCE","2012",0,0,0
"518",83,"CIA ENERG CEARA - COELCE","2011",0,0,0
"519",83,"CIA ENERG CEARA - COELCE","2010",0,45.27,0
"520",84,"GTD PARTICIPACOES SA","2013",0,38.1,0
"521",84,"GTD PARTICIPACOES SA","2012",0,41.91,0
"522",84,"GTD PARTICIPACOES SA","2011",0,38.16,0
"523",84,"GTD PARTICIPACOES SA","2010",0,41.39,0
"524",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2017",0,41.39,0
"525",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2016",0,17.84,0
"526",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2015",0,17.84,0
"527",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2014",0,25.22,0
"528",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2013",0,0,0
"529",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2012",0,0,0
"530",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2011",0,0,0
"531",85,"SANTHER FAB.DE PAPEL SANTA THEREZINHA SA","2010",0,0,0
"532",86,"DIXIE TOGA SA","2010",0,0,0
"533",87,"LITEL PARTICIPACOES SA","2017",0,0,0
"534",87,"LITEL PARTICIPACOES SA","2016",0,0,0
"535",87,"LITEL PARTICIPACOES SA","2015",0,0,0
"536",87,"LITEL PARTICIPACOES SA","2014",0,0,0
"537",87,"LITEL PARTICIPACOES SA","2013",0,0,0
"538",87,"LITEL PARTICIPACOES SA","2012",0,0,0
"539",87,"LITEL PARTICIPACOES SA","2011",0,0,0
"540",87,"LITEL PARTICIPACOES SA","2010",0,0,0
"541",89,"BARDELLA SA INDS MECANICAS","2017",0,0,0
"542",89,"BARDELLA SA INDS MECANICAS","2016",0,0,0
"543",89,"BARDELLA SA INDS MECANICAS","2015",0,0,0
"544",89,"BARDELLA SA INDS MECANICAS","2014",4.26,55.05,0
"545",89,"BARDELLA SA INDS MECANICAS","2013",11.11,56.56,0
"546",89,"BARDELLA SA INDS MECANICAS","2012",10.84,35.9,0
"547",89,"BARDELLA SA INDS MECANICAS","2011",12.72,27.49,0
"548",89,"BARDELLA SA INDS MECANICAS","2010",15.88,54.48,0
"549",90,"ENERGISA SA","2017",10.09,25.47,0
"550",90,"ENERGISA SA","2016",13.72,32.92,0
"551",90,"ENERGISA SA","2015",21.67,36.58,0
"552",90,"ENERGISA SA","2014",0,20.07,0
"553",90,"ENERGISA SA","2013",0,12.2,0
"554",90,"ENERGISA SA","2012",0,21.67,0
"555",90,"ENERGISA SA","2011",0,22.06,0
"556",90,"ENERGISA SA","2010",0,29.33,0
"557",91,"SAUIPE SA","2016",0,41.11,0
"558",91,"SAUIPE SA","2015",0,38.98,0
"559",91,"SAUIPE SA","2014",0,54.74,0
"560",91,"SAUIPE SA","2013",0,35.81,0
"561",91,"SAUIPE SA","2012",0,41.52,0
"562",91,"SAUIPE SA","2011",0,0,0
"563",91,"SAUIPE SA","2010",0,74.56,0
"564",92,"RUMO MALHA NORTE S.A.","2017",0,0,0
"565",92,"RUMO MALHA NORTE S.A.","2016",0,0,0
"566",92,"RUMO MALHA NORTE S.A.","2015",0,0,0
"567",92,"RUMO MALHA NORTE S.A.","2014",0,19.64,0
"568",92,"RUMO MALHA NORTE S.A.","2013",0,19.05,0
"569",92,"RUMO MALHA NORTE S.A.","2012",0,17.06,0
"570",92,"RUMO MALHA NORTE S.A.","2011",0,19.63,0
"571",92,"RUMO MALHA NORTE S.A.","2010",0,20.73,0
"572",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2017",0,22,0
"573",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2016",0,23.33,0
"574",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2015",0,21.04,0
"575",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2014",0,0,0
"576",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2013",0,0,0
"577",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2012",0,0,0
"578",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2011",0,0,0
"579",94,"ESPIRITO SANTO CENTRAIS ELETRICAS SA","2010",0,0,0
"580",95,"FERROVIA CENTRO ATLANTICA SA","2017",0,0,0
"581",95,"FERROVIA CENTRO ATLANTICA SA","2016",0,0,0
"582",95,"FERROVIA CENTRO ATLANTICA SA","2015",0,0,0
"583",95,"FERROVIA CENTRO ATLANTICA SA","2014",0,0,0
"584",95,"FERROVIA CENTRO ATLANTICA SA","2013",0,0,0
"585",95,"FERROVIA CENTRO ATLANTICA SA","2012",0,0,0
"586",95,"FERROVIA CENTRO ATLANTICA SA","2011",0,0,0
"587",95,"FERROVIA CENTRO ATLANTICA SA","2010",0,34.65,0
"588",96,"HOPI HARI SA","2015",0,41.51,0
"589",96,"HOPI HARI SA","2014",0,19.89,0
"590",96,"HOPI HARI SA","2013",0,19.89,0
"591",96,"HOPI HARI SA","2012",0,0.54,0
"592",96,"HOPI HARI SA","2011",0,0,0
"593",96,"HOPI HARI SA","2010",0,0,0
"594",97,"TERMINAIS PORT. DA PONTA DO FÉLIX S/A","2017",0,0,0
"595",97,"TERMINAIS PORT. DA PONTA DO FÉLIX S/A","2016",0,0,0
"596",97,"TERMINAIS PORT. DA PONTA DO FÉLIX S/A","2015",0,0,0
"597",97,"TERMINAIS PORT. DA PONTA DO FÉLIX S/A","2014",0,0,0
"598",97,"TERMINAIS PORT. DA PONTA DO FÉLIX S/A","2013",0,0,0
"599",97,"TERMINAIS PORT. DA PONTA DO FÉLIX S/A","2012",0,0,0
"600",97,"TERMINAIS PORT. DA PONTA DO FÉLIX S/A","2011",0,0,0
"601",97,"TERMINAIS PORT. DA PONTA DO FÉLIX S/A","2010",0,0,0
"602",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2017",0,0,0
"603",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2016",0,0,0
"604",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2015",0,0,0
"605",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2014",0,0,0
"606",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2013",0,0,0
"607",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2012",0,0,0
"608",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2011",0,0,0
"609",98,"ATOM EMPREENDIMENTOS E PARTICIPAÇÕES S.A.","2010",0,0,0
"610",99,"BATTISTELLA ADM E PARTICIPAÇÕES S A","2017",0,17.73,0
"611",99,"BATTISTELLA ADM E PARTICIPAÇÕES S A","2016",0,11.54,0
"612",99,"BATTISTELLA ADM E PARTICIPAÇÕES S A","2015",0,0,0
"613",99,"BATTISTELLA ADM E PARTICIPAÇÕES S A","2014",0,35.35,0
"614",99,"BATTISTELLA ADM E PARTICIPAÇÕES S A","2013",0,40.4,0
"615",99,"BATTISTELLA ADM E PARTICIPAÇÕES S A","2012",0,44.28,0
"616",99,"BATTISTELLA ADM E PARTICIPAÇÕES S A","2011",0,39.75,0
"617",99,"BATTISTELLA ADM E PARTICIPAÇÕES S A","2010",0,34.49,0
"618",100,"NEOENERGIA S.A","2017",0,25.18,0
"619",100,"NEOENERGIA S.A","2016",0,25.75,0
"620",100,"NEOENERGIA S.A","2015",0,34.25,0
"621",100,"NEOENERGIA S.A","2014",0,0,0
"622",100,"NEOENERGIA S.A","2013",0,0,0
"623",100,"NEOENERGIA S.A","2012",0,0,0
"624",100,"NEOENERGIA S.A","2011",0,0,0
"625",100,"NEOENERGIA S.A","2010",0,0,0
"626",101,"BAUMER SA","2017",0,0,0
"627",101,"BAUMER SA","2016",0,54.38,0
"628",101,"BAUMER SA","2015",0,49.21,0
"629",101,"BAUMER SA","2014",0,61.71,0
"630",101,"BAUMER SA","2013",0,49.3,0
"631",101,"BAUMER SA","2012",0,43.86,0
"632",101,"BAUMER SA","2011",0,28.99,0
"633",101,"BAUMER SA","2010",0,29.98,0
"634",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2017",0,28.14,0
"635",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2016",0,26.14,0
"636",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2015",0,0,0
"637",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2014",0,0,0
"638",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2013",0,0,0
"639",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2012",0,0,0
"640",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2011",0,0,0
"641",102,"COMPANHIA DE GÁS DE SÃO PAULO - COMGÁS","2010",0,0,0
"642",104,"EXCELSIOR ALIMENTOS SA.","2017",0,0,0
"643",104,"EXCELSIOR ALIMENTOS SA.","2016",0,49.14,0
"644",104,"EXCELSIOR ALIMENTOS SA.","2015",0,35.95,0
"645",104,"EXCELSIOR ALIMENTOS SA.","2014",0,0,0
"646",104,"EXCELSIOR ALIMENTOS SA.","2013",0,0,0
"647",104,"EXCELSIOR ALIMENTOS SA.","2012",0,74.56,0
"648",104,"EXCELSIOR ALIMENTOS SA.","2011",0,0,0
"649",104,"EXCELSIOR ALIMENTOS SA.","2010",0,0,0
"650",105,"RUMO MALHA SUL S.A.","2017",0,0,0
"651",105,"RUMO MALHA SUL S.A.","2016",0,0,0
"652",105,"RUMO MALHA SUL S.A.","2015",0,0,0
"653",105,"RUMO MALHA SUL S.A.","2014",0,0,0
"654",105,"RUMO MALHA SUL S.A.","2013",0,0,0
"655",105,"RUMO MALHA SUL S.A.","2012",0,0,0
"656",105,"RUMO MALHA SUL S.A.","2011",0,0,0
"657",105,"RUMO MALHA SUL S.A.","2010",0,0,0
"658",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2017",0,0,0
"659",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2016",0,25.01,0
"660",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2015",0,35.48,0
"661",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2014",0,37.42,0
"662",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2013",0,53.84,0
"663",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2012",0,51.48,0
"664",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2011",0,50.24,0
"665",107,"ELETROBRÁS PARTICIPAÇÕES S.A. - ELETROPAR","2010",0,41.37,0
"666",109,"GAFISA SA","2017",0,64.36,0
"667",109,"GAFISA SA","2016",0,38.78,0
"668",109,"GAFISA SA","2015",0,41.6,0
"669",109,"GAFISA SA","2014",0,22.22,0
"670",109,"GAFISA SA","2013",0,22.25,0
"671",109,"GAFISA SA","2012",0,23.54,0
"672",109,"GAFISA SA","2011",0,18.92,0
"673",109,"GAFISA SA","2010",0,18.92,0
"674",110,"AMERICEL SA","2011",0,26.06,0
"675",110,"AMERICEL SA","2010",0,30.02,0
"676",115,"BRF S.A.","2017",0,41.77,0
"677",115,"BRF S.A.","2016",0,26.72,0
"678",115,"BRF S.A.","2015",0,16.62,0
"679",115,"BRF S.A.","2014",0,30.4,0
"680",115,"BRF S.A.","2013",25.55,25.87,0
"681",115,"BRF S.A.","2012",0,29.14,0
"682",115,"BRF S.A.","2011",0,65.62,0
"683",115,"BRF S.A.","2010",63.34,52.49,0
"684",116,"ROSSI RESIDENCIAL SA","2017",45.98,0,0
"685",116,"ROSSI RESIDENCIAL SA","2016",0,0,0
"686",116,"ROSSI RESIDENCIAL SA","2015",0,0,0
"687",116,"ROSSI RESIDENCIAL SA","2014",0,0,0
"688",116,"ROSSI RESIDENCIAL SA","2013",0,0,0
"689",116,"ROSSI RESIDENCIAL SA","2012",0,0,0
"690",116,"ROSSI RESIDENCIAL SA","2011",0,0.44,0
"691",116,"ROSSI RESIDENCIAL SA","2010",0,0.28,0
"692",117,"521 PARTICIPAÇOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL","2014",0,0,0
"693",117,"521 PARTICIPAÇOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL","2013",0,0,0
"694",117,"521 PARTICIPAÇOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL","2012",0,0,0
"695",117,"521 PARTICIPAÇOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL","2011",0,0,0
"696",117,"521 PARTICIPAÇOES S.A. - EM LIQUIDAÇÃO EXTRAJUDICIAL","2010",0,0,0
"697",118,"CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE","2017",0,0,0
"698",118,"CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE","2016",0,52.95,0
"699",118,"CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE","2015",0,0,0
"700",118,"CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE","2014",0,0,0
"701",118,"CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE","2013",0,0,0
"702",118,"CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE","2012",0,0,0
"703",118,"CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE","2011",0,0,0
"704",118,"CIA ESTADUAL DE ÁGUAS E ESGOTOS - CEDAE","2010",0,0,0
"705",119,"TAM S.A.","2011",0,0,0
"706",119,"TAM S.A.","2010",0,0,0
"707",120,"SUL 116 PARTICIPAÇÕES S.A.","2017",0,0,0
"708",120,"SUL 116 PARTICIPAÇÕES S.A.","2016",0,0,0
"709",120,"SUL 116 PARTICIPAÇÕES S.A.","2015",0,0,0
"710",120,"SUL 116 PARTICIPAÇÕES S.A.","2014",0,0,0
"711",120,"SUL 116 PARTICIPAÇÕES S.A.","2013",0,0,0
"712",120,"SUL 116 PARTICIPAÇÕES S.A.","2012",0,0,0
"713",120,"SUL 116 PARTICIPAÇÕES S.A.","2011",0,0,0
"714",120,"SUL 116 PARTICIPAÇÕES S.A.","2010",0,0,0
"715",121,"NUMERAL 80 PARTICIPAÇÕES S.A.","2015",0,0,0
"716",121,"NUMERAL 80 PARTICIPAÇÕES S.A.","2014",0,0,0
"717",121,"NUMERAL 80 PARTICIPAÇÕES S.A.","2013",0,0,0
"718",121,"NUMERAL 80 PARTICIPAÇÕES S.A.","2012",0,0,0
"719",121,"NUMERAL 80 PARTICIPAÇÕES S.A.","2011",0,0,0
"720",121,"NUMERAL 80 PARTICIPAÇÕES S.A.","2010",0,0,0
"721",122,"EMP.NAC. DE COMÉRCIO, RÉDITO E PART. S.A. - ENCORPAR","2017",0,22.42,0
"722",122,"EMP.NAC. DE COMÉRCIO, RÉDITO E PART. S.A. - ENCORPAR","2016",0,0,0
"723",122,"EMP.NAC. DE COMÉRCIO, RÉDITO E PART. S.A. - ENCORPAR","2015",0,35.17,0
"724",122,"EMP.NAC. DE COMÉRCIO, RÉDITO E PART. S.A. - ENCORPAR","2014",0,45.67,0
"725",122,"EMP.NAC. DE COMÉRCIO, RÉDITO E PART. S.A. - ENCORPAR","2013",0,36.72,0
"726",122,"EMP.NAC. DE COMÉRCIO, RÉDITO E PART. S.A. - ENCORPAR","2012",0,35.44,0
"727",122,"EMP.NAC. DE COMÉRCIO, RÉDITO E PART. S.A. - ENCORPAR","2010",0,34.98,0
"728",123,"RGE SUL DISTRIBUIDORA DE ENERGIA S.A.","2017",0,33.59,0
"729",123,"RGE SUL DISTRIBUIDORA DE ENERGIA S.A.","2016",0,28.12,0
"730",123,"RGE SUL DISTRIBUIDORA DE ENERGIA S.A.","2015",0,29.71,0
"731",123,"RGE SUL DISTRIBUIDORA DE ENERGIA S.A.","2014",0,29.71,0
