"","Codigo","Companhia","Ano","Diretor","Percentual.de.Ações"
"2094",511,"LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S.A.","2017","Marcos Alberto Cabaleiro Fernandez","3.205000"
"2095",511,"LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S.A.","2016","Marcos Alberto Cabaleiro Fernandez","3.204588"
"2096",511,"LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S.A.","2015","Marcos Alberto Cabaleiro Fernandez","3.204590"
"2097",511,"LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S.A.","2014","Marcos Alberto Cabaleiro Fernandez","3.204590"
"2098",511,"LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S.A.","2013","Marcos Alberto Cabaleiro Fernandez","3.204590"
"2099",511,"LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES S.A.","2012","Marcos Alberto Cabaleiro Fernandez","3.204590"
"2100",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2017","Karlis Jonatan Kruklis","10.000000"
"2101",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2016","Karlis Jonatan Kruklis","10.000000"
"2102",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2015","Karlis Jonatan Kruklis","10.000000"
"2103",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2017","Karlis Jonatan Kruklis","10.000000"
"2104",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2016","Karlis Jonatan Kruklis","10.000000"
"2105",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2015","Karlis Jonatan Kruklis","10.000000"
"2106",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2017","Karlis Jonatan Kruklis","10.000000"
"2107",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2016","Karlis Jonatan Kruklis","10.000000"
"2108",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2015","Karlis Jonatan Kruklis","10.000000"
"2109",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2017","Karlis Jonatan Kruklis","10.000000"
"2110",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2016","Karlis Jonatan Kruklis","10.000000"
"2111",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2015","Karlis Jonatan Kruklis","10.000000"
"2112",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2017","Karlis Jonatan Kruklis","10.000000"
"2113",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2016","Karlis Jonatan Kruklis","10.000000"
"2114",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2015","Karlis Jonatan Kruklis","10.000000"
"2115",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2017","Karlis Jonatan Kruklis","10.000000"
"2116",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2016","Karlis Jonatan Kruklis","10.000000"
"2117",512,"OURO VERDE LOCAÇÃO E SERVIÇO S.A.","2015","Karlis Jonatan Kruklis","10.000000"
"2118",514,"QUALITY SOFTWARE S.A.","2017","Julio Cesar Estevam de Britto Junior","25.540000"
"2119",514,"QUALITY SOFTWARE S.A.","2016","Julio Cesar Estevam de Britto Junior","25.540000"
"2120",514,"QUALITY SOFTWARE S.A.","2015","Julio Cesar Estevam de Britto Junior","27.440000"
"2121",514,"QUALITY SOFTWARE S.A.","2014","Julio Cesar Estevam de Britto Junior","28.550000"
"2122",514,"QUALITY SOFTWARE S.A.","2013","Julio Cesar Estevam de Britto Junior","32.850000"
"2123",514,"QUALITY SOFTWARE S.A.","2012","Julio Cesar Estevam de Britto Junior","45.000000"
"2124",514,"QUALITY SOFTWARE S.A.","2017","Julio Cesar Estevam de Britto Junior","25.540000"
"2125",514,"QUALITY SOFTWARE S.A.","2016","Julio Cesar Estevam de Britto Junior","25.540000"
"2126",514,"QUALITY SOFTWARE S.A.","2015","Julio Cesar Estevam de Britto Junior","27.440000"
"2127",514,"QUALITY SOFTWARE S.A.","2014","Julio Cesar Estevam de Britto Junior","28.550000"
"2128",514,"QUALITY SOFTWARE S.A.","2013","Julio Cesar Estevam de Britto Junior","32.850000"
"2129",514,"QUALITY SOFTWARE S.A.","2012","Julio Cesar Estevam de Britto Junior","45.000000"
"2130",514,"QUALITY SOFTWARE S.A.","2017","Julio Cesar Estevam de Britto Junior","25.540000"
"2131",514,"QUALITY SOFTWARE S.A.","2016","Julio Cesar Estevam de Britto Junior","25.540000"
"2132",514,"QUALITY SOFTWARE S.A.","2015","Julio Cesar Estevam de Britto Junior","27.440000"
"2133",514,"QUALITY SOFTWARE S.A.","2014","Julio Cesar Estevam de Britto Junior","28.550000"
"2134",514,"QUALITY SOFTWARE S.A.","2013","Julio Cesar Estevam de Britto Junior","32.850000"
"2135",514,"QUALITY SOFTWARE S.A.","2012","Julio Cesar Estevam de Britto Junior","45.000000"
"2136",514,"QUALITY SOFTWARE S.A.","2017","Julio Cesar Estevam de Britto Junior","25.540000"
"2137",514,"QUALITY SOFTWARE S.A.","2016","Julio Cesar Estevam de Britto Junior","25.540000"
"2138",514,"QUALITY SOFTWARE S.A.","2015","Julio Cesar Estevam de Britto Junior","27.440000"
"2139",514,"QUALITY SOFTWARE S.A.","2014","Julio Cesar Estevam de Britto Junior","28.550000"
"2140",514,"QUALITY SOFTWARE S.A.","2013","Julio Cesar Estevam de Britto Junior","32.850000"
"2141",514,"QUALITY SOFTWARE S.A.","2012","Julio Cesar Estevam de Britto Junior","45.000000"
"2142",514,"QUALITY SOFTWARE S.A.","2017","Julio Cesar Estevam de Britto Junior","25.540000"
"2143",514,"QUALITY SOFTWARE S.A.","2016","Julio Cesar Estevam de Britto Junior","25.540000"
"2144",514,"QUALITY SOFTWARE S.A.","2015","Julio Cesar Estevam de Britto Junior","27.440000"
"2145",514,"QUALITY SOFTWARE S.A.","2014","Julio Cesar Estevam de Britto Junior","28.550000"
"2146",514,"QUALITY SOFTWARE S.A.","2013","Julio Cesar Estevam de Britto Junior","32.850000"
"2147",514,"QUALITY SOFTWARE S.A.","2012","Julio Cesar Estevam de Britto Junior","45.000000"
"2148",514,"QUALITY SOFTWARE S.A.","2017","Julio Cesar Estevam de Britto Junior","25.540000"
"2149",514,"QUALITY SOFTWARE S.A.","2016","Julio Cesar Estevam de Britto Junior","25.540000"
"2150",514,"QUALITY SOFTWARE S.A.","2015","Julio Cesar Estevam de Britto Junior","27.440000"
"2151",514,"QUALITY SOFTWARE S.A.","2014","Julio Cesar Estevam de Britto Junior","28.550000"
"2152",514,"QUALITY SOFTWARE S.A.","2013","Julio Cesar Estevam de Britto Junior","32.850000"
"2153",514,"QUALITY SOFTWARE S.A.","2012","Julio Cesar Estevam de Britto Junior","45.000000"
"2154",519,"OMEGA GERAÇÃO S.A.","2015","Antonio Augusto Torres de Bastos Filho","0.543055"
"2155",519,"OMEGA GERAÇÃO S.A.","2014","Antonio Augusto Torres de Bastos Filho","0.543055"
"2156",519,"OMEGA GERAÇÃO S.A.","2013","Antonio Augusto Torres de Bastos Filho","0.479831"
"2157",519,"OMEGA GERAÇÃO S.A.","2015","Antonio Augusto Torres de Bastos Filho","0.543055"
"2158",519,"OMEGA GERAÇÃO S.A.","2014","Antonio Augusto Torres de Bastos Filho","0.543055"
"2159",519,"OMEGA GERAÇÃO S.A.","2013","Antonio Augusto Torres de Bastos Filho","0.479831"
"2160",519,"OMEGA GERAÇÃO S.A.","2015","Antonio Augusto Torres de Bastos Filho","0.543055"
"2161",519,"OMEGA GERAÇÃO S.A.","2014","Antonio Augusto Torres de Bastos Filho","0.543055"
"2162",519,"OMEGA GERAÇÃO S.A.","2013","Antonio Augusto Torres de Bastos Filho","0.479831"
"2163",519,"OMEGA GERAÇÃO S.A.","2015","Antonio Augusto Torres de Bastos Filho","0.543055"
"2164",519,"OMEGA GERAÇÃO S.A.","2014","Antonio Augusto Torres de Bastos Filho","0.543055"
"2165",519,"OMEGA GERAÇÃO S.A.","2013","Antonio Augusto Torres de Bastos Filho","0.479831"
"2166",519,"OMEGA GERAÇÃO S.A.","2015","Antonio Augusto Torres de Bastos Filho","0.543055"
"2167",519,"OMEGA GERAÇÃO S.A.","2014","Antonio Augusto Torres de Bastos Filho","0.543055"
"2168",519,"OMEGA GERAÇÃO S.A.","2013","Antonio Augusto Torres de Bastos Filho","0.479831"
"2169",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2017","José Augusto Roque","0.100000"
"2170",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2016","José Augusto Roque","0.100000"
"2171",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2015","José Augusto Roque","0.100000"
"2172",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2014","José Augusto Roque","0.100000"
"2173",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2017","José Augusto Roque","0.100000"
"2174",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2016","José Augusto Roque","0.100000"
"2175",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2015","José Augusto Roque","0.100000"
"2176",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2014","José Augusto Roque","0.100000"
"2177",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2017","José Augusto Roque","0.100000"
"2178",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2016","José Augusto Roque","0.100000"
"2179",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2015","José Augusto Roque","0.100000"
"2180",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2014","José Augusto Roque","0.100000"
"2181",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2017","José Augusto Roque","0.100000"
"2182",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2016","José Augusto Roque","0.100000"
"2183",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2015","José Augusto Roque","0.100000"
"2184",524,"LOGOS COMPANHIA SECURITIZADORA S/A","2014","José Augusto Roque","0.100000"
"2185",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2017","Jardel Massari","28.780000"
"2186",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2016","Jardel Massari","28.698555"
"2187",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2015","Jardel Massari","28.396475"
"2188",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2014","Jardel Massari","27.500000"
"2189",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2017","Jardel Massari","28.780000"
"2190",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2016","Jardel Massari","28.698555"
"2191",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2015","Jardel Massari","28.396475"
"2192",527,"OURO FINO SAÚDE ANIMAL PARTICIPAÇÕES S.A.","2014","Jardel Massari","27.500000"
"2193",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2017","Abrão Muszkat","75.200000"
"2194",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2016","Abrão Muszkat","75.200004"
"2195",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2015","Abrão Muszkat","75.200004"
"2196",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2014","Abrão Muszkat","75.200004"
"2197",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2017","Abrão Muszkat","75.200000"
"2198",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2016","Abrão Muszkat","75.200004"
"2199",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2015","Abrão Muszkat","75.200004"
"2200",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2014","Abrão Muszkat","75.200004"
"2201",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2017","Abrão Muszkat","75.200000"
"2202",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2016","Abrão Muszkat","75.200004"
"2203",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2015","Abrão Muszkat","75.200004"
"2204",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2014","Abrão Muszkat","75.200004"
"2205",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2017","Abrão Muszkat","75.200000"
"2206",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2016","Abrão Muszkat","75.200004"
"2207",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2015","Abrão Muszkat","75.200004"
"2208",533,"YOU INC INCORPORADORA E PARTICIPAÇÕES S.A.","2014","Abrão Muszkat","75.200004"
"2209",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2017","Fabio Lewkowicz","7.470000"
"2210",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2016","Fabio Lewkowicz","7.470000"
"2211",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2015","Fabio Lewkowicz","7.470000"
"2212",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2014","Fabio Lewkowicz","7.470000"
"2213",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2017","Fabio Lewkowicz","7.470000"
"2214",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2016","Fabio Lewkowicz","7.470000"
"2215",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2015","Fabio Lewkowicz","7.470000"
"2216",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2014","Fabio Lewkowicz","7.470000"
"2217",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2017","Fabio Lewkowicz","7.470000"
"2218",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2016","Fabio Lewkowicz","7.470000"
"2219",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2015","Fabio Lewkowicz","7.470000"
"2220",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2014","Fabio Lewkowicz","7.470000"
"2221",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2017","Fabio Lewkowicz","7.470000"
"2222",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2016","Fabio Lewkowicz","7.470000"
"2223",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2015","Fabio Lewkowicz","7.470000"
"2224",534,"MAESTRO LOCADORA DE VEÍCULOS S.A.","2014","Fabio Lewkowicz","7.470000"
"2225",537,"FORNO DE MINAS ALIMENTOS S.A.","2016","Helder Couto de Mendonça","12.532230"
"2226",537,"FORNO DE MINAS ALIMENTOS S.A.","2015","Helder Couto de Mendonça","12.532230"
"2227",537,"FORNO DE MINAS ALIMENTOS S.A.","2014","Helder Couto de Mendonça","12.532230"
"2228",537,"FORNO DE MINAS ALIMENTOS S.A.","2016","Helder Couto de Mendonça","12.532230"
"2229",537,"FORNO DE MINAS ALIMENTOS S.A.","2015","Helder Couto de Mendonça","12.532230"
"2230",537,"FORNO DE MINAS ALIMENTOS S.A.","2014","Helder Couto de Mendonça","12.532230"
"2231",537,"FORNO DE MINAS ALIMENTOS S.A.","2016","Helder Couto de Mendonça","12.532230"
"2232",537,"FORNO DE MINAS ALIMENTOS S.A.","2015","Helder Couto de Mendonça","12.532230"
"2233",537,"FORNO DE MINAS ALIMENTOS S.A.","2014","Helder Couto de Mendonça","12.532230"
"2234",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2017","João Paulo dos Santos Pacifico","1.000000"
"2235",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2016","João Paulo dos Santos Pacifico","1.000000"
"2236",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2015","João Paulo dos Santos Pacifico","0.010000"
"2237",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2014","João Paulo dos Santos Pacifico","0.010000"
"2238",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2017","João Paulo dos Santos Pacifico","1.000000"
"2239",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2016","João Paulo dos Santos Pacifico","1.000000"
"2240",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2015","João Paulo dos Santos Pacifico","0.010000"
"2241",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2014","João Paulo dos Santos Pacifico","0.010000"
"2242",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2017","João Paulo dos Santos Pacifico","1.000000"
"2243",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2016","João Paulo dos Santos Pacifico","1.000000"
"2244",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2015","João Paulo dos Santos Pacifico","0.010000"
"2245",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2014","João Paulo dos Santos Pacifico","0.010000"
"2246",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2017","João Paulo dos Santos Pacifico","1.000000"
"2247",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2016","João Paulo dos Santos Pacifico","1.000000"
"2248",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2015","João Paulo dos Santos Pacifico","0.010000"
"2249",538,"RENOVA COMP. SECURITIZ. DE CRÉDITOS FINANC. S.A.","2014","João Paulo dos Santos Pacifico","0.010000"
"2250",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2017","Benjamin Ribeiro Quadros","3.820000"
"2251",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2016","Benjamin Ribeiro Quadros","3.820000"
"2252",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2015","Benjamin Ribeiro Quadros","3.850000"
"2253",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2014","Benjamin Ribeiro Quadros","3.850000"
"2254",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2017","Benjamin Ribeiro Quadros","3.820000"
"2255",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2016","Benjamin Ribeiro Quadros","3.820000"
"2256",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2015","Benjamin Ribeiro Quadros","3.850000"
"2257",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2014","Benjamin Ribeiro Quadros","3.850000"
"2258",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2017","Benjamin Ribeiro Quadros","3.820000"
"2259",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2016","Benjamin Ribeiro Quadros","3.820000"
"2260",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2015","Benjamin Ribeiro Quadros","3.850000"
"2261",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2014","Benjamin Ribeiro Quadros","3.850000"
"2262",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2017","Benjamin Ribeiro Quadros","3.820000"
"2263",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2016","Benjamin Ribeiro Quadros","3.820000"
"2264",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2015","Benjamin Ribeiro Quadros","3.850000"
"2265",542,"BRQ SOLUÇÕES EM INFORMÁTICA S.A.","2014","Benjamin Ribeiro Quadros","3.850000"
"2266",547,"VERT COMPANHIA SECURITIZADORA","2017","Fernanda Oliveira Ribeiro Prado de Mello","0.001000"
"2267",547,"VERT COMPANHIA SECURITIZADORA","2016","Fernanda Oliveira Ribeiro Prado de Mello","0.001000"
"2268",547,"VERT COMPANHIA SECURITIZADORA","2017","Fernanda Oliveira Ribeiro Prado de Mello","0.001000"
"2269",547,"VERT COMPANHIA SECURITIZADORA","2016","Fernanda Oliveira Ribeiro Prado de Mello","0.001000"
"2270",549,"GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.","2017","João Paulo dos Santos Pacifico","1.000000"
"2271",549,"GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.","2016","João Paulo dos Santos Pacifico","1.000000"
"2272",549,"GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.","2015","João Paulo dos Santos Pacifico","0.003226"
"2273",549,"GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.","2017","João Paulo dos Santos Pacifico","1.000000"
"2274",549,"GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.","2016","João Paulo dos Santos Pacifico","1.000000"
"2275",549,"GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.","2015","João Paulo dos Santos Pacifico","0.003226"
"2276",549,"GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.","2017","João Paulo dos Santos Pacifico","1.000000"
"2277",549,"GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.","2016","João Paulo dos Santos Pacifico","1.000000"
"2278",549,"GAIA CRED SECURITIZADORA DE CRÉDITOS FINANCEIROS S.A.","2015","João Paulo dos Santos Pacifico","0.003226"
"2279",559,"CAMIL ALIMENTOS S/A","2017","Luciano Maggi Quartiero","2.615649"
"2280",562,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.","2017","Edgard Gomes Corona","22.229000"
"2281",562,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.","2016","Edgard Gomes Corona","22.228700"
"2282",562,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.","2017","Edgard Gomes Corona","22.229000"
"2283",562,"SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.","2016","Edgard Gomes Corona","22.228700"
"2284",563,"INTER CONSTRUTORA E INCORPORADORA S.A","2017","NEYLSON DE OLIVEIRA ALMEIDA","25.000000"
"2285",563,"INTER CONSTRUTORA E INCORPORADORA S.A","2016","NEYLSON DE OLIVEIRA ALMEIDA","25.000000"
"2286",563,"INTER CONSTRUTORA E INCORPORADORA S.A","2017","NEYLSON DE OLIVEIRA ALMEIDA","25.000000"
"2287",563,"INTER CONSTRUTORA E INCORPORADORA S.A","2016","NEYLSON DE OLIVEIRA ALMEIDA","25.000000"
"2288",571,"HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.","2017","Jorge Fontoura Pinheiro Koren de Lima","0.001000"
"2289",572,"BANCO INTER S.A.","2017","João Vitor Nazareth Menin Teixeira de Souza","12.289000"
"2290",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2017","Marco Antônio Branquinho Júnior","0.089000"
"2291",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2017","Marco Antônio Branquinho Júnior","0.089000"
"2292",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2017","Marco Antônio Branquinho Júnior","0.089000"
"2293",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2017","Aguinaldo Diniz Filho","1.421000"
"2294",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2016","Aguinaldo Diniz Filho","1.420700"
"2295",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2015","Aguinaldo Diniz Filho","1.420000"
"2296",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2014","Aguinaldo Diniz Filho","1.420000"
"2297",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2013","Aguinaldo Diniz Filho","1.420000"
"2298",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2012","Aguinaldo Diniz Filho","1.410000"
"2299",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2011","Aguinaldo Diniz Filho","1.410000"
"2300",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2010","Aguinaldo Diniz Filho","1.410000"
"2301",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2017","Aguinaldo Diniz Filho","1.421000"
"2302",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2016","Aguinaldo Diniz Filho","1.420700"
"2303",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2015","Aguinaldo Diniz Filho","1.420000"
"2304",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2014","Aguinaldo Diniz Filho","1.420000"
"2305",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2013","Aguinaldo Diniz Filho","1.420000"
"2306",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2012","Aguinaldo Diniz Filho","1.410000"
"2307",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2011","Aguinaldo Diniz Filho","1.410000"
"2308",585,"COMPANHIA DE FIACAO E TECIDOS CEDRO E CACHOEIRA","2010","Aguinaldo Diniz Filho","1.410000"
"2309",594,"COMPANHIA INDUSTRIAL CATAGUASES","2017","José Inácio Peixoto Neto","2.865000"
"2310",594,"COMPANHIA INDUSTRIAL CATAGUASES","2016","José Inácio Peixoto Neto","2.725400"
"2311",594,"COMPANHIA INDUSTRIAL CATAGUASES","2015","José Inácio Peixoto Neto","2.725400"
"2312",594,"COMPANHIA INDUSTRIAL CATAGUASES","2014","José Inácio Peixoto Neto","2.586700"
"2313",594,"COMPANHIA INDUSTRIAL CATAGUASES","2013","José Inácio Peixoto Neto","2.448000"
"2314",594,"COMPANHIA INDUSTRIAL CATAGUASES","2012","José Inácio Peixoto Neto","2.448000"
"2315",594,"COMPANHIA INDUSTRIAL CATAGUASES","2017","José Inácio Peixoto Neto","2.865000"
"2316",594,"COMPANHIA INDUSTRIAL CATAGUASES","2016","José Inácio Peixoto Neto","2.725400"
"2317",594,"COMPANHIA INDUSTRIAL CATAGUASES","2015","José Inácio Peixoto Neto","2.725400"
"2318",594,"COMPANHIA INDUSTRIAL CATAGUASES","2014","José Inácio Peixoto Neto","2.586700"
"2319",594,"COMPANHIA INDUSTRIAL CATAGUASES","2013","José Inácio Peixoto Neto","2.448000"
"2320",594,"COMPANHIA INDUSTRIAL CATAGUASES","2012","José Inácio Peixoto Neto","2.448000"
"2321",607,"GRAZZIOTIN SA","2017","Renata Grazziotin","0.000000"
"2322",607,"GRAZZIOTIN SA","2016","Renata Grazziotin","0.000000"
"2323",607,"GRAZZIOTIN SA","2015","Renata Grazziotin","0.000000"
"2324",607,"GRAZZIOTIN SA","2014","Renata Grazziotin","0.000000"
"2325",607,"GRAZZIOTIN SA","2017","Renata Grazziotin","0.000000"
"2326",607,"GRAZZIOTIN SA","2016","Renata Grazziotin","0.000000"
"2327",607,"GRAZZIOTIN SA","2015","Renata Grazziotin","0.000000"
"2328",607,"GRAZZIOTIN SA","2014","Renata Grazziotin","0.000000"
"2329",607,"GRAZZIOTIN SA","2017","Renata Grazziotin","0.000000"
"2330",607,"GRAZZIOTIN SA","2016","Renata Grazziotin","0.000000"
"2331",607,"GRAZZIOTIN SA","2015","Renata Grazziotin","0.000000"
"2332",607,"GRAZZIOTIN SA","2014","Renata Grazziotin","0.000000"
"2333",607,"GRAZZIOTIN SA","2017","Renata Grazziotin","0.000000"
"2334",607,"GRAZZIOTIN SA","2016","Renata Grazziotin","0.000000"
"2335",607,"GRAZZIOTIN SA","2015","Renata Grazziotin","0.000000"
"2336",607,"GRAZZIOTIN SA","2014","Renata Grazziotin","0.000000"
"2337",607,"GRAZZIOTIN SA","2017","Renata Grazziotin","0.000000"
